id,name,num_followers,broadcaster_type,description,lang,last_game_played_name,view_count,profile_image_url,created_at,user_follows
198363811,polispol1,,partner,Director de fotografía.Hablo de cine hasta en sueños.A veces juego. Un día os cuento lo mio con el tetris.,es,Just Chatting,4309167,https://static-cdn.jtvnw.net/jtv_user_pictures/1ca90bf0-bb5e-4875-9b68-33daf4e93f12-profile_image-300x300.png,2018-02-25T16:07:50Z,
504566385,piliroja,,,,es,VALORANT,788,https://static-cdn.jtvnw.net/jtv_user_pictures/2d62686a-295e-4e33-b76d-94d2d96e342a-profile_image-300x300.png,2020-03-27T18:18:57Z,
200393738,Lolodiazz,,affiliate,,es,League of Legends,2009,https://static-cdn.jtvnw.net/jtv_user_pictures/1776e725-7318-466e-8bc6-71e2a9e47f1e-profile_image-300x300.png,2018-03-02T05:19:03Z,
98518220,LadyAhriadna,,partner,¡La chica mágica!,es,Grand Theft Auto V,7031398,https://static-cdn.jtvnw.net/jtv_user_pictures/bf267140-a890-4da9-8fc1-f0c8f7c1bcec-profile_image-300x300.png,2015-08-07T13:00:59Z,
83046592,Vik_The_HunT95,,affiliate,"3Psol. Hola chicos,  mi nombre es Víctor, en el juego me conocerán por Vik_The_Hunt95, después de mucho tiempo queriendo stremear y no poder  al fin  puedo  hacer con ilusión lo que más me gusta, espero poder dar  todo el entretenimiento posible , poco a poco espero  ir creciendo, Un saludo a todos!",es,Call Of Duty: Modern Warfare,469,https://static-cdn.jtvnw.net/jtv_user_pictures/aca1050e-a2c3-42a9-a978-443a61017cec-profile_image-300x300.png,2015-02-18T16:33:33Z,
192581707,ItzZeeTaa,,affiliate,,es,Fortnite,689775,https://static-cdn.jtvnw.net/jtv_user_pictures/aab78ac6-45a7-47b1-87f2-5aa6465ffcb6-profile_image-300x300.png,2018-01-24T14:53:35Z,
245226810,Jelty,,partner,"Soy Jelty.Jugador Mexicano, juego desde la temporada 1 en PS4 y después me cambié a PC y me hice bueno, hago streams casi todos los días por las tardes (hora mexico)",es,Just Chatting,72527721,https://static-cdn.jtvnw.net/jtv_user_pictures/50127da1-6e66-4dcc-8360-0ad4ee899233-profile_image-300x300.png,2018-08-03T18:58:57Z,
271658195,weeversang,,affiliate,Lo mío son los indie y minecraft :v,es,League of Legends,242211,https://static-cdn.jtvnw.net/jtv_user_pictures/a865c7c4-9a60-4fd8-aa58-2ab7e92cffe5-profile_image-300x300.png,2018-11-02T12:21:24Z,
405698602,Milan926_,,partner,Me llamo Robe y hago directo todos los días ¡Quedate para reirte mucho y ser un fiel más! Business: contacto@ballestabusiness.com,es,Fortnite,10881786,https://static-cdn.jtvnw.net/jtv_user_pictures/6aa58c20-1682-48f0-b45d-e442558dc335-profile_image-300x300.png,2018-12-31T15:47:30Z,
25824481,Bladecito,,partner,Bienvenidos a la PUTA ARMY! El mejor grupo de todo TWITCH!  Jamau Hasta La Muerte oiteee kbronnn brrrrrrrrr,es,Thetan Arena,13581854,https://static-cdn.jtvnw.net/jtv_user_pictures/bfe44340-e8b0-4e5e-b1ff-247e8232a22a-profile_image-300x300.png,2011-10-30T17:09:11Z,
135181199,babytogahimiko,,affiliate,"Hola, soy Lia, pero me llaman Megami. Soy creadora de contenido en NorthFuro Gaming. Soy main todo y nada, también hago cosplays.",es,League of Legends,508,https://static-cdn.jtvnw.net/jtv_user_pictures/80566c4d-85f6-452c-8981-d0c0d1ef95cc-profile_image-300x300.png,2016-09-22T13:47:30Z,
139986649,BloopGG,,affiliate,Periodista para Dot Esports y fanático de League of Legends y de su faceta competitiva. Streameo un poco lo que me apetece.,es,Just Chatting,40120,https://static-cdn.jtvnw.net/jtv_user_pictures/72a1ff5c-13e4-4501-9eed-8b3ef980298f-profile_image-300x300.png,2016-11-20T17:33:53Z,
154322034,DocToRehhh,,affiliate,,es,Fortnite,118672,https://static-cdn.jtvnw.net/jtv_user_pictures/25f39c12-25d8-4763-ac5d-5737588990e8-profile_image-300x300.png,2017-04-23T11:42:33Z,
202981635,perez,,partner,Hola,es,Call of Duty: Warzone,11400,https://static-cdn.jtvnw.net/jtv_user_pictures/80f05f3e-f6f6-4a72-8b87-805802fcbcd1-profile_image-300x300.png,2018-03-06T00:46:33Z,
26464160,chusommontero,,partner,como un mimo pero mal,es,Jump King,6373355,https://static-cdn.jtvnw.net/jtv_user_pictures/328388fb-a353-4fb6-bd2f-7551387909da-profile_image-300x300.png,2011-11-29T21:00:48Z,
42108204,Tocata,,partner,Pato,es,I'm Only Sleeping,5579623,https://static-cdn.jtvnw.net/jtv_user_pictures/a2c01d12-17fa-4fec-80f9-a9680a3c3c68-profile_image-300x300.png,2013-04-05T17:11:47Z,
157524959,Princess_Namine,,affiliate,❤ Content Creator ❤ 🎇 Composer 🎇 and 🎮 Pro player from TEKKEN 7 🎮Welcome to my channel! ^-^,es,Music,45949,https://static-cdn.jtvnw.net/jtv_user_pictures/79c0d48d-dc3a-4c14-9ffa-be8c894b3905-profile_image-300x300.png,2017-05-21T15:13:14Z,
138235816,yatobigotes,,affiliate,"Hola soy Yato, en este canal encontraras de todo, pero siempre veras mi corazon en tus manos bb. ",es,Just Chatting,21710,https://static-cdn.jtvnw.net/jtv_user_pictures/c92b119e-11ea-44fb-8ba0-e4f1e2f97ef9-profile_image-300x300.png,2016-10-29T17:29:05Z,
57261771,murtonplz,,,"Del Málaga y malísimo en todos los videojuegos, principalmente haré stream de TFT y quizá Dark Souls",es,Teamfight Tactics,852,https://static-cdn.jtvnw.net/jtv_user_pictures/cd1efc71-5159-43e1-acaf-966b2ce67c06-profile_image-300x300.png,2014-02-20T11:45:50Z,
121602567,xValmo,,affiliate,Pues soy Valmo. Así me llaman desde siempre. Juego cosas. Mírame.,es,Genshin Impact,96694,https://static-cdn.jtvnw.net/jtv_user_pictures/6931f5cc-6fb4-4ecd-aa95-100d60b6e2c2-profile_image-300x300.png,2016-04-12T11:25:23Z,
119121173,Arathorstudio,,,"Llevo desde muy pequeño jugando videojuegos, te animo a leer los paneles de mas abajo!",es,Just Chatting,887,https://static-cdn.jtvnw.net/jtv_user_pictures/168f180e-e16a-4844-9b2b-775be1655d57-profile_image-300x300.png,2016-03-19T11:20:00Z,
51749144,vityshow,,partner,"FULL VALORANT , MAIN CENTINELA - SUPPORT",es,VALORANT,342065,https://static-cdn.jtvnw.net/jtv_user_pictures/1c490b7b-ba12-4a54-9c63-73d3f02047d0-profile_image-300x300.png,2013-11-18T00:31:47Z,
238136359,GuindiGG,,affiliate,"Amante de los shooters desde 2010, perdamos el tiempo juntos.",es,New World,3394,https://static-cdn.jtvnw.net/jtv_user_pictures/a92f601d-8f74-44db-a274-802c61d26faa-profile_image-300x300.png,2018-07-12T13:51:33Z,
65583402,varesbrk,,partner,Professional VALORANT Player // Ex-CS:GO Pro player for TeamQuesoGG and x6tence,es,VALORANT,678888,https://static-cdn.jtvnw.net/jtv_user_pictures/2ca767cc-b988-44ea-af85-e3d113fb32af-profile_image-300x300.png,2014-07-04T01:22:15Z,
79774729,SpeedrunsEspanol,,partner,"Canal oficial de la comunidad hispana de speedrunning: SpeedrunsEspañol. Búscanos en Twitter: @speedrunespanol , y Discord: http://discord.gg/SRE .",es,Yolked,47419078,https://static-cdn.jtvnw.net/jtv_user_pictures/e3f3d216-f098-45a2-a196-a7918dfbddc8-profile_image-300x300.png,2015-01-14T03:10:07Z,
93034725,RubikYT_,,partner,,es,Minecraft,5471763,https://static-cdn.jtvnw.net/jtv_user_pictures/b0f3aabf-0ea9-40fc-8e1f-1bbb0cc508a9-profile_image-300x300.png,2015-06-08T20:56:05Z,
474165723,Novivi,,affiliate,e,es,Just Chatting,23717,https://static-cdn.jtvnw.net/jtv_user_pictures/57db350f-4562-4564-9363-12cda1eecac7-profile_image-300x300.png,2019-11-23T15:33:08Z,
91796344,Maruzink,,affiliate,"Soy Maruzink, me llaman Maru. Aquí me veréis jugando cosas varias, ¡acepto sugerencias! Cualquier duda sobre mí o sobre el canal podéis preguntarla sin miedo, responderé lo mejor que pueda. Ah, y me gustan los patos.",es,Call of Duty: Warzone,3071,https://static-cdn.jtvnw.net/jtv_user_pictures/adb172ed-91a6-4fe3-ad47-53f2beddfeae-profile_image-300x300.jpg,2015-05-24T05:05:44Z,
446963211,Yurii_ttv,,affiliate,"Ex-CSGO Player, now playing Valorant",es,VALORANT,21508,https://static-cdn.jtvnw.net/jtv_user_pictures/46d9f7b9-5a4d-486e-ab14-40fe9bd089d0-profile_image-300x300.png,2019-07-09T11:13:45Z,
119174938,Chess_FN,,affiliate,"Professional Fortnite Player for ? | Former Cream Esports, GA Esports , Jameo E.C & Ramboot Club | Creator Code: JMO-Chess",es,Fortnite,88718,https://static-cdn.jtvnw.net/jtv_user_pictures/64bb1405-e38c-4bce-a801-bf494c2c3e69-profile_image-300x300.jpg,2016-03-19T20:02:25Z,
500270648,KAPO_013_BARCELONA,,partner,"What's up Freestyleros y freestyleras. Aquí se habla de freestyle, se ríe y se venera a nuestro único y verdadero dios: Gaya.",es,Just Chatting,2968253,https://static-cdn.jtvnw.net/jtv_user_pictures/f4e4739c-ae79-43c2-9caa-c22b45e055cd-profile_image-300x300.png,2020-03-17T13:44:03Z,
548194914,borsiis,,affiliate,"Buenas, me llamo Borsiis y se vienen cositas. Crecer aquí es mi sueño, acompáñame",es,Gartic Phone,82937,https://static-cdn.jtvnw.net/jtv_user_pictures/c1f74057-6767-4d67-9f3d-64c24194a702-profile_image-300x300.png,2020-06-26T18:10:51Z,
26707878,Sikak0,,affiliate,Llevo metido en esto de los esports mucho tiempo y ahora me ha dado por el Valorant,es,VALORANT,95648,https://static-cdn.jtvnw.net/jtv_user_pictures/7e18b1a8-5c26-48ec-b206-74cbd9bd70d6-profile_image-300x300.png,2011-12-10T23:50:20Z,
648620422,JorgeJurado93,,affiliate,"Si, soy yo. ",es,Crab Game,7541,https://static-cdn.jtvnw.net/jtv_user_pictures/680ae9ee-5bba-4de9-8503-4735f982cdee-profile_image-300x300.png,2021-02-10T22:28:03Z,
228846298,rangustreamer,,partner,"FAIL... pero al menos me lo paso bien.¿Te gusta pasar un buen rato jugando, comentando y bromeando sobre ello sin presiones? Entonces, este es tu lugar.",es,Minecraft,1005161,https://static-cdn.jtvnw.net/jtv_user_pictures/12707918-d453-4aef-ac83-9078a398d71b-profile_image-300x300.png,2018-06-05T11:06:12Z,
197349154,Kiccat,,affiliate,"A veces dibujamos, a veces jugamos, a veces desaparecemos porque tenemos depremsion ",es,Roblox,8368,https://static-cdn.jtvnw.net/jtv_user_pictures/1738927f-a3d2-429b-9d3e-573400028b2f-profile_image-300x300.png,2018-02-19T21:36:17Z,
431460701,xXxTheFocuSxXx,,partner,,es,Minecraft,15909618,https://static-cdn.jtvnw.net/jtv_user_pictures/9b6fa1c9-984b-4527-80cb-4a14cef9ffba-profile_image-300x300.png,2019-04-21T16:54:08Z,
29358632,algeya,,affiliate,"Hago comics , burradas en linea y juego los puchamones ",es,Pokémon Brilliant Diamond/Shining Pearl,3363,https://static-cdn.jtvnw.net/jtv_user_pictures/2db77a5b-f214-400c-b396-37b40f30ae79-profile_image-300x300.png,2012-03-29T18:24:27Z,
30357893,Werlyb,,partner,,es,League of Legends,28553488,https://static-cdn.jtvnw.net/jtv_user_pictures/73e04321-1116-4b09-8a89-2ce801bf3e16-profile_image-300x300.png,2012-05-07T16:02:16Z,
45700039,ladooscuroo,,partner,Former pro League of Legends player.,es,League of Legends,255956,https://static-cdn.jtvnw.net/jtv_user_pictures/0b1f4175-061b-4561-a265-2d2e802da424-profile_image-300x300.jpg,2013-07-06T08:54:18Z,
75262446,Akim,,partner,Solo hago lo que me gusta y lo hago a mi manera. Stream casi Todos los Días.,es,Travel & Outdoors,5482698,https://static-cdn.jtvnw.net/jtv_user_pictures/08104a16-b00c-4fbf-b0ff-2bb61e53565a-profile_image-300x300.png,2014-11-15T22:24:48Z,
58153503,AlexPolo_,,partner,,es,Just Chatting,461357,https://static-cdn.jtvnw.net/jtv_user_pictures/c3ee38d9-508a-4948-860e-a2d01ac14c62-profile_image-300x300.png,2014-03-03T18:41:17Z,
184578486,mfreak00,,partner,Analista español de League of Legends | Spanish analyst of League of Legends | 레그의 리그의 스페인 애널리스트,es,Dark Souls III,895815,https://static-cdn.jtvnw.net/jtv_user_pictures/2dd113be-964a-4d02-96c7-c86e3cff9005-profile_image-300x300.png,2017-12-06T02:56:57Z,
419505252,ErwinTheBrave,,affiliate,Bienvenidos a este Espectáculo formada por unos pocos locxs que solo saben jugar de noche y pasárselo bien! Disfrutad Hijos de la Noche,es,Splitgate,1367,https://static-cdn.jtvnw.net/jtv_user_pictures/cc724f8e-b8bc-4cad-843f-28ee0022872c-profile_image-300x300.png,2019-02-25T23:36:03Z,
78785169,DeNiisS,,affiliate,20. idk,es,Fortnite,258443,https://static-cdn.jtvnw.net/jtv_user_pictures/cf38f615-4e04-4727-ae20-cf868df1a60a-profile_image-300x300.png,2015-01-03T16:59:43Z,
57793021,LOLITOFDEZ,,partner,| CHEATER 100% CONFIRMED | ,es,,37833259,https://static-cdn.jtvnw.net/jtv_user_pictures/95d00b2e-edd7-45dc-beaf-6d88d50546dd-profile_image-300x300.png,2014-02-26T19:51:46Z,
269074452,SaizSkills,,affiliate,"Valorant player for @ZetaGamingClub, Main sova",es,VALORANT,22300,https://static-cdn.jtvnw.net/jtv_user_pictures/81cc5937-c31a-4447-a004-1d6870589976-profile_image-300x300.png,2018-10-23T20:30:02Z,
66370849,Luzu,,partner,Nunca se qué poner aquí... haz como que has leido algo increible y le has dado a follow de lo convincente que ha sido :),es,PUBG: BATTLEGROUNDS,11486420,https://static-cdn.jtvnw.net/jtv_user_pictures/809c41d9-a91d-4ce6-87bb-1bc6b18234b3-profile_image-300x300.png,2014-07-15T03:29:15Z,
49708982,SmashBrosSpain,,affiliate,Comunidad oficial de Super Smash Bros. en territorio español.,es,Super Smash Bros. Ultimate,205497,https://static-cdn.jtvnw.net/jtv_user_pictures/01416e88-f0d2-462b-9216-cbd16a6bdbdc-profile_image-300x300.png,2013-10-02T18:38:30Z,
176191278,RubiByKiller,,affiliate,"Hola! Soy Rubi, RubiByKiller, rubibykilleryt o RubiKiller (Como me suelen llamar aquellos que no me conocen) Antes subía Skywars y soy el organizador de la SkywarsCup. Aunque subía Minecraft principalmente, ahora busco otros caminos y me enfoco a pasarmelo bien con vosotros. ",es,Minecraft,15420,https://static-cdn.jtvnw.net/jtv_user_pictures/afc636d3-da29-43cd-a012-52e55e63e996-profile_image-300x300.png,2017-10-01T20:39:14Z,
96564203,sujagg,,partner,"Me llaman El Profesor. Soy caster y coach de esports. Creo, gestiono, dinamizo proyectos y contenido.",es,Fortnite,27237280,https://static-cdn.jtvnw.net/jtv_user_pictures/50219cf5-e3c3-454a-9b32-2305f11d6e1c-profile_image-300x300.png,2015-07-19T14:26:05Z,
434800271,AlkTTV,,affiliate,"Exjugador profesional de Fortnite, Actualmente jugando Lol y Valorant",es,League of Legends,10047,https://static-cdn.jtvnw.net/jtv_user_pictures/274fceea-a02c-492d-ba4a-1b196fc4d3d9-profile_image-300x300.png,2019-05-09T16:56:43Z,
544698894,gerimercado,,affiliate,Soy ansioso y no modulo. ,es,FIFA 22,32136,https://static-cdn.jtvnw.net/jtv_user_pictures/fb08329f-eb9c-44a4-8acb-069422346b9b-profile_image-300x300.png,2020-06-17T06:29:32Z,
62546905,Jac0b0,,partner,"Soy Jacobo o Jacono dependiendo del dia, jugador de TFT competitivo, me gusta mucho stremear e interaccionar con el chat",es,Raid: Shadow Legends,18391416,https://static-cdn.jtvnw.net/jtv_user_pictures/07e0e02d-e3e3-4d80-8d57-76c4ad3d82ed-profile_image-300x300.png,2014-05-13T01:12:33Z,
429624899,Arfen_,,affiliate,"De pequeño quería ser superhéroe, arqueólogo o mago... y aquí he acabado😅 Ya que estamos a ver si lo pasamos bien tod@s juntos. ¿Te apuntas?",es,Just Chatting,2746,https://static-cdn.jtvnw.net/jtv_user_pictures/e54b0ad2-2741-46c5-bb72-6e88cee12e8b-profile_image-300x300.png,2019-04-12T20:41:57Z,
85494104,MarcusPkZ,,affiliate,¡Pokémon y mucho más! Sígueme para no perderte los directos (ni las charlas nocturnas) ;D,es,Pokémon Brilliant Diamond/Shining Pearl,96831,https://static-cdn.jtvnw.net/jtv_user_pictures/5fd253e1-2c90-4ecb-8e25-c3b2237092ff-profile_image-300x300.png,2015-03-17T18:27:29Z,
544912426,Freakiends,,affiliate,"Somos un grupo de amigos geeks con ganas de formar una linda comunidad! jugamos FIFA modeado, retro SEGA y hablamos mucho de anime y serie! ademas hacemos radios!",es,Music,2481,https://static-cdn.jtvnw.net/jtv_user_pictures/16a39cf5-7577-4472-869a-a351b653f522-profile_image-300x300.png,2020-06-17T20:27:19Z,
69582448,streamfran,,affiliate,Bienvenidos al futuro mejor streaming de twitch España.,es,Dark Souls,71041,https://static-cdn.jtvnw.net/jtv_user_pictures/d48dfe14-fa9d-4fc9-9c0d-34a60efaad50-profile_image-300x300.png,2014-08-21T21:51:56Z,
191508959,Cell,,partner,Hago Directo diario de 20:00 a 23:00. Sígueme para no perdértelo!! :D          ,es,Thetan Arena,1862798,https://static-cdn.jtvnw.net/jtv_user_pictures/00972c9b-0431-4d6e-9bae-7aab99ba8018-profile_image-300x300.png,2018-01-18T22:31:27Z,
92515992,kitohhhh,,partner,,es,The Elder Scrolls V: Skyrim Special Edition,5118321,https://static-cdn.jtvnw.net/jtv_user_pictures/32a9755e-8129-4c84-a06f-89e7dced1b29-profile_image-300x300.png,2015-06-02T14:59:10Z,
204785557,nanuzera,,affiliate,"Hola! Soy Nanu, tengo 21 años y soy de Mar del Plata. Juego Valorant todos los dias en stream.",es,VALORANT,107564,https://static-cdn.jtvnw.net/jtv_user_pictures/382010ed-4b74-4515-bfb0-aaca2568bf8e-profile_image-300x300.png,2018-03-12T03:33:41Z,
46857971,NoaNerym,,partner,"¡Hola! ♡ Acabas de toparte con un canal con contenido muy variado, ¡podrás encontrar desde charlas o juegos hasta eventos de todo tipo! Quédate a echar un vistazo y a charlar con nosotros. ¡Seguro que te animamos el día! ^^",es,Grand Theft Auto V,1282178,https://static-cdn.jtvnw.net/jtv_user_pictures/3c203c9d-0c10-4757-91b2-6ec036f8f1af-profile_image-300x300.png,2013-07-30T19:46:34Z,
526757215,GLOUTH_,,affiliate,"Glouth es un Streamer de talla internacional, nació con un don en sus manos y desde hace más de 15 años es uno de los top players del mundo, lastima que se lastimo la rodilla y ahora no da ni un pto headshot en Valorant.",es,VALORANT,39330,https://static-cdn.jtvnw.net/jtv_user_pictures/ca1dbed4-fd5e-4fc1-9fcf-7a6528b1f414-profile_image-300x300.png,2020-05-06T23:50:20Z,
40909862,ffaka,,partner, 22 🌙,es,Just Chatting,5358497,https://static-cdn.jtvnw.net/jtv_user_pictures/ef943f4e-39b9-4642-a67d-e723a54dd27a-profile_image-300x300.png,2013-03-02T19:56:22Z,
446608995,bealien_queen,,partner,"Quédate!! tenemos body paints , croquetas, música y pizza con piña ",es,Back 4 Blood,1570707,https://static-cdn.jtvnw.net/jtv_user_pictures/415f4fda-f102-4839-b6aa-e8d592faf9fa-profile_image-300x300.png,2019-07-07T20:15:39Z,
133449836,gambatiubo,,affiliate,,es,Guilty Gear: Strive,44052,https://static-cdn.jtvnw.net/jtv_user_pictures/fddb2ecb-36c5-4daa-9b7c-d4aa8e73811b-profile_image-300x300.jpg,2016-08-29T12:35:26Z,
83959795,bazattak007,,partner,Hola.,es,FIFA 22,8760580,https://static-cdn.jtvnw.net/jtv_user_pictures/2096b9ea-c270-4d79-a11d-b60985e541d1-profile_image-300x300.png,2015-02-28T01:31:40Z,
63016351,MuzskaEnDirecto,,partner,AHHHHHHH!!! MIS PELOOOOTAAAAAASSS!!!!,es,,880580,https://static-cdn.jtvnw.net/jtv_user_pictures/muzskaendirecto-profile_image-3a462b71f298b9b9-300x300.jpeg,2014-05-23T13:40:03Z,
24909495,EDDisplay,,partner,International Space Station | NASA |,es,Black Mesa,226248,https://static-cdn.jtvnw.net/jtv_user_pictures/eddisplay-profile_image-72d185bb8c424e9b-300x300.jpeg,2011-09-18T15:58:41Z,
597479965,Pruckute,,affiliate,"Hola soy Ursule, no entiendo mucho de esto , pero me gusta , así que suscríbete que vamos  a pasarlo bien😉",es,"Pools, Hot Tubs, and Beaches",1481364,https://static-cdn.jtvnw.net/jtv_user_pictures/42dbcbc1-021a-4ba1-a123-5abd7b49e465-profile_image-300x300.png,2020-10-18T23:37:00Z,
60515258,Caith_Sith,,partner,Moogie Cat,es,Castlevania: Symphony of the Night,4369116,https://static-cdn.jtvnw.net/jtv_user_pictures/caith_sith-profile_image-36211aff5e2dbb27-300x300.jpeg,2014-04-09T15:41:12Z,
38404248,drth,,,solo uso fotos de perros pero tengo tres gatos.,es,Final Fantasy VII Remake,520,https://static-cdn.jtvnw.net/jtv_user_pictures/f708b821-a2a1-4c9b-879f-7d8cd78a7dfb-profile_image-300x300.png,2012-12-11T21:54:46Z,
77450490,PapiGaviTV,,partner,"Muy buenas a todos qué hay , soy Gavilán . Bienvenidos a El canal de Gavi , donde ya sabéis que la variedad está AL GUSTO ! https://www.youtube.com/user/elcanaldeguilleygavi",es,Just Chatting,6984761,https://static-cdn.jtvnw.net/jtv_user_pictures/dc30d56e-ff26-4e83-87f8-d9dbb9ad85be-profile_image-300x300.png,2014-12-18T17:22:49Z,
101101123,Zequio,,affiliate,Charlando en bata por las mañanas.,es,Just Chatting,37090,https://static-cdn.jtvnw.net/jtv_user_pictures/dc58c37a-8fef-4c14-910f-8f94a6ef7a1f-profile_image-300x300.png,2015-08-31T14:41:13Z,
249881424,alejandroerrece,,affiliate,"Rapero, actor y muchas otras cosas que no te voy a contar. A ver el stream y punto.",es,Just Chatting,354083,https://static-cdn.jtvnw.net/jtv_user_pictures/f19cb8cb-45c6-40cd-ad97-dd7f55d827bb-profile_image-300x300.png,2018-08-20T16:46:44Z,
229664149,7sancheezz,,affiliate,Streamer a ratos. ,es,Just Chatting,71254,https://static-cdn.jtvnw.net/jtv_user_pictures/42de6add-7137-4ef0-8d0a-7e744322ca53-profile_image-300x300.png,2018-06-08T16:14:51Z,
106867975,skain,,partner,Intento hacer las cosas bien y aprecio que estés por aquí ,es,Just Chatting,6122454,https://static-cdn.jtvnw.net/jtv_user_pictures/e4c31d46-9ee9-4ac6-82af-3b47befb1693-profile_image-300x300.png,2015-11-12T00:33:06Z,
26492776,ESL_spain,,partner,La mayor liga de videojuegos del mundo y de España. Sigue las mejores retransmisiones en castellano de los eSports.,es,Brawl Stars,25600838,https://static-cdn.jtvnw.net/jtv_user_pictures/62c731d3-de11-4cc8-91c5-7e1bdc8ab0ef-profile_image-300x300.jpeg,2011-12-01T13:56:09Z,
557761399,RCDMallorca1916,,partner,👺 RED PASSION! Let’s have FUN! ,es,Just Chatting,80414,https://static-cdn.jtvnw.net/jtv_user_pictures/a35f6509-0c10-4be5-abf2-766dd548b095-profile_image-300x300.png,2020-07-23T14:06:15Z,
254961164,AliasAiram,,partner,"Me llamo María, tengo 25 años y soy de Cantabria (España). No soy tóxica, es que vivo el lol con mucha intensidad 🙃",es,League of Legends,578680,https://static-cdn.jtvnw.net/jtv_user_pictures/0407ed5d-7727-48e0-a9eb-ca0dd092e54b-profile_image-300x300.png,2018-09-04T18:46:43Z,
74571203,PeroniaxDeluxe,,partner,"Comunidad Old School enfocada a los juegos de supervivencia, juegos Hardcore, Early Access y juegos que pasan desapercibido para la mayoría. Soy de Jerez, tengo mas años que un nudo, realizamos un contenido estilo añejo radiofónico con energía positiva y honestidad. Mucha honestidad.  ",es,New World,6141504,https://static-cdn.jtvnw.net/jtv_user_pictures/edea666f-b1be-4a6d-b113-d281cc7438ab-profile_image-300x300.jpeg,2014-11-05T23:43:11Z,
91136321,karchez,,partner,"Soy Karchez, me gusta llevar corona y hago el bobo delante de una cámara",es,Just Chatting,13131035,https://static-cdn.jtvnw.net/jtv_user_pictures/a7e2160e-35d7-4e06-85c7-9b988b7d7ce9-profile_image-300x300.png,2015-05-15T21:35:29Z,
205304064,MogryFN,,affiliate,,es,Just Chatting,31114,https://static-cdn.jtvnw.net/jtv_user_pictures/bf32f497-8ae4-400c-a9cb-7d3014d0c77b-profile_image-300x300.png,2018-03-14T08:24:47Z,
42028111,LVPes3,,partner,"Canal de la LVP, Liga de Videojuegos Profesional. http://www.lvp.es",es,League of Legends: Wild Rift,24677182,https://static-cdn.jtvnw.net/jtv_user_pictures/lvpes3-profile_image-ec106b20e0d07241-300x300.png,2013-04-03T10:53:28Z,
62187515,wallhack23,,,Hola,es,Ark: Survival Evolved,414,https://static-cdn.jtvnw.net/jtv_user_pictures/c812b822-6a33-468f-ba7d-c8395d87145c-profile_image-300x300.png,2014-05-06T01:52:56Z,
197752180,Pyvoltfn,,affiliate,15 || F/A Fortnite Player || 2000$ || Contact: business.pyvolt@gmail.com,es,Fortnite,353400,https://static-cdn.jtvnw.net/jtv_user_pictures/af3694f9-a731-46fd-bba3-840e4f462b50-profile_image-300x300.png,2018-02-22T10:04:11Z,
90435246,Shiki_Kitsune,,affiliate,"Me llamo Brais González Gómez, sí, mi nombre es Blas pero en gallego. Soy comentarista, creador de contenido de TFT, LOR, WR y LOL. ",es,Pokémon Platinum,86955,https://static-cdn.jtvnw.net/jtv_user_pictures/0954f2df-8ee6-4949-8703-1efbf85bcd3f-profile_image-300x300.png,2015-05-06T22:04:07Z,
130308226,noa_pls,,affiliate,"Caster de League of Legends en LVP, dibujante de ""Lane Kingdom"",  protoser. ",es,Art,53200,https://static-cdn.jtvnw.net/jtv_user_pictures/9e4a0e67-2eba-4d23-bb59-e6d5c44dbb33-profile_image-300x300.png,2016-07-23T20:04:02Z,
206834524,Arturo104_,,affiliate,Intento de Jugador Competitivo De Fortnite // Streamer,es,Fortnite,384608,https://static-cdn.jtvnw.net/jtv_user_pictures/018e8a4d-f844-427a-b8b0-24ce04b32b88-profile_image-300x300.png,2018-03-19T18:52:31Z,
165478707,jcorko_,,partner,"Me llamo Jorge, Viva Galiza!",es,Grand Theft Auto V,12161868,https://static-cdn.jtvnw.net/jtv_user_pictures/6039bdb5-ec38-43e4-bf31-b818553255e2-profile_image-300x300.png,2017-07-18T19:21:26Z,
158026153,Ahrileth,,affiliate,Enserio solo me dan 300 caracteres para describir a esta belleza?,es,Just Chatting,1647350,https://static-cdn.jtvnw.net/jtv_user_pictures/dbd953c4-8cba-4495-b965-9b3e339ca97b-profile_image-300x300.png,2017-05-27T02:12:23Z,
31247996,xuxe_ttv,,affiliate,Sígueme en https://twitter.com/XuXe_twitch para estar al corriente de cuando hago stream!,es,Call of Duty: Warzone,11337,https://static-cdn.jtvnw.net/jtv_user_pictures/ad20991f-e79d-427e-bd80-c3909b93db3f-profile_image-300x300.png,2012-06-11T19:34:23Z,
157796300,ronrolove,,partner,Torpe por naturaleza.,es,Just Chatting,1598088,https://static-cdn.jtvnw.net/jtv_user_pictures/cca1ce95-92d5-44ac-8d09-7839fb38bd1c-profile_image-300x300.png,2017-05-24T13:33:37Z,
176396353,retroh_fn,,affiliate,Soy bueno en el fortnite,es,Fortnite,86382,https://static-cdn.jtvnw.net/jtv_user_pictures/f193a9e1-7203-41c2-b74a-53662dd1dde0-profile_image-300x300.png,2017-10-03T18:37:38Z,
176798707,LiaGarcia,,affiliate,"Me gusta decir tonterías mientras juego al VALORANT, FORTNITE, PHASMOPHOBIA... ♥ Además, me gustaría hablar sobre temas con vosotros, sobre todo salud mental... ",es,VALORANT,3927,https://static-cdn.jtvnw.net/jtv_user_pictures/e38dbc55-0b55-4ee9-8640-da3eba31cb63-profile_image-300x300.png,2017-10-07T08:58:01Z,
